date,server,power_state,cpu_avg,cpu_max,mem_avg,mem_max
2026-02-21,gti-com-lnv19.hci.bri.co.id,1,23.91,33.57,62.17,65.04
2026-02-22,gti-com-lnv19.hci.bri.co.id,1,17.5,41.15,61.0,69.8
2026-02-23,gti-com-lnv19.hci.bri.co.id,1,31.96,39.57,66.56,68.23
2026-02-24,gti-com-lnv19.hci.bri.co.id,1,31.17,45.15,71.24,71.24
2026-02-25,gti-com-lnv19.hci.bri.co.id,1,31.95,36.77,63.07,70.77
2026-02-26,gti-com-lnv19.hci.bri.co.id,1,35.94,41.8,65.31,65.31
2026-02-27,gti-com-lnv19.hci.bri.co.id,1,29.44,43.58,68.5,68.5
2026-02-28,gti-com-lnv19.hci.bri.co.id,1,22.74,41.98,59.43,71.46
2026-03-01,gti-com-lnv19.hci.bri.co.id,1,18.11,34.56,61.15,68.88
2026-03-02,gti-com-lnv19.hci.bri.co.id,1,34.19,34.19,66.54,66.54
2026-03-03,gti-com-lnv19.hci.bri.co.id,1,35.82,36.33,73.91,73.91
2026-03-04,gti-com-lnv19.hci.bri.co.id,1,33.86,33.86,68.11,69.36
2026-03-05,gti-com-lnv19.hci.bri.co.id,1,36.95,42.55,64.26,66.16
2026-03-06,gti-com-lnv19.hci.bri.co.id,1,32.01,39.21,69.43,72.32
2026-03-07,gti-com-lnv19.hci.bri.co.id,1,26.71,31.93,66.79,70.28
2026-03-08,gti-com-lnv19.hci.bri.co.id,1,31.8,45.16,54.67,72.69
2026-03-09,gti-com-lnv19.hci.bri.co.id,1,31.21,38.23,71.55,71.55
2026-03-10,gti-com-lnv19.hci.bri.co.id,1,30.73,38.46,70.59,71.94
2026-03-11,gti-com-lnv19.hci.bri.co.id,1,26.39,41.17,67.35,67.35
2026-03-12,gti-com-lnv19.hci.bri.co.id,1,34.62,34.62,62.99,67.84
2026-03-13,gti-com-lnv19.hci.bri.co.id,1,18.33,43.42,65.82,69.7
2026-03-14,gti-com-lnv19.hci.bri.co.id,1,17.46,35.6,60.68,69.39
2026-03-15,gti-com-lnv19.hci.bri.co.id,1,26.6,42.18,60.64,64.98
2026-03-16,gti-com-lnv19.hci.bri.co.id,1,29.15,37.82,71.49,71.49
2026-03-17,gti-com-lnv19.hci.bri.co.id,1,37.78,40.57,70.67,70.67
2026-03-18,gti-com-lnv19.hci.bri.co.id,1,27.07,35.33,66.22,66.22
2026-03-19,gti-com-lnv19.hci.bri.co.id,1,25.17,37.15,68.34,72.93
2026-03-20,gti-com-lnv19.hci.bri.co.id,1,30.53,34.19,68.05,68.05
2026-03-21,gti-com-lnv19.hci.bri.co.id,1,26.07,40.52,61.92,69.23
2026-03-22,gti-com-lnv19.hci.bri.co.id,1,26.03,39.25,79.22,79.22
2026-03-23,gti-com-lnv19.hci.bri.co.id,1,30.65,44.13,67.23,67.23
2026-03-24,gti-com-lnv19.hci.bri.co.id,1,33.62,33.62,67.92,67.92
2026-03-25,gti-com-lnv19.hci.bri.co.id,1,31.64,35.58,66.08,66.83
2026-03-26,gti-com-lnv19.hci.bri.co.id,1,25.24,28.82,68.48,68.48
2026-03-27,gti-com-lnv19.hci.bri.co.id,1,37.84,37.84,68.56,68.56
2026-03-28,gti-com-lnv19.hci.bri.co.id,1,29.69,38.13,60.63,68.23
2026-03-29,gti-com-lnv19.hci.bri.co.id,1,27.02,31.9,58.53,65.93
2026-03-30,gti-com-lnv19.hci.bri.co.id,1,34.69,40.66,69.67,69.67
2026-03-31,gti-com-lnv19.hci.bri.co.id,1,34.93,34.93,63.77,70.14
2026-04-01,gti-com-lnv19.hci.bri.co.id,1,31.08,37.46,67.19,70.05
2026-04-02,gti-com-lnv19.hci.bri.co.id,1,23.35,34.32,69.87,69.87
2026-04-03,gti-com-lnv19.hci.bri.co.id,1,30.19,34.4,65.66,65.66
2026-04-04,gti-com-lnv19.hci.bri.co.id,1,26.0,39.82,58.82,77.68
2026-04-05,gti-com-lnv19.hci.bri.co.id,1,23.31,36.38,56.75,66.76
2026-04-06,gti-com-lnv19.hci.bri.co.id,1,26.15,39.96,67.11,70.79
2026-04-07,gti-com-lnv19.hci.bri.co.id,1,29.52,47.51,69.52,69.52
2026-04-08,gti-com-lnv19.hci.bri.co.id,1,23.76,37.65,70.46,71.6
2026-04-09,gti-com-lnv19.hci.bri.co.id,1,30.98,38.82,62.01,68.57
2026-04-10,gti-com-lnv19.hci.bri.co.id,1,26.92,28.1,63.2,63.83
2026-04-11,gti-com-lnv19.hci.bri.co.id,1,19.23,38.07,63.78,63.78
2026-04-12,gti-com-lnv19.hci.bri.co.id,1,22.05,41.66,60.61,68.99
2026-04-13,gti-com-lnv19.hci.bri.co.id,1,37.64,37.64,69.32,69.48
2026-04-14,gti-com-lnv19.hci.bri.co.id,1,29.82,38.08,65.61,67.02
2026-04-15,gti-com-lnv19.hci.bri.co.id,1,22.89,36.39,68.59,69.17
2026-04-16,gti-com-lnv19.hci.bri.co.id,1,27.85,38.68,65.22,67.88
2026-04-17,gti-com-lnv19.hci.bri.co.id,1,27.32,33.18,64.14,68.71
2026-04-18,gti-com-lnv19.hci.bri.co.id,1,23.96,37.99,61.81,71.39
2026-04-19,gti-com-lnv19.hci.bri.co.id,1,21.54,38.61,63.44,66.29
2026-04-20,gti-com-lnv19.hci.bri.co.id,1,40.47,40.47,74.2,74.2
2026-04-21,gti-com-lnv19.hci.bri.co.id,1,27.12,33.96,69.47,69.47
2026-04-22,gti-com-lnv19.hci.bri.co.id,1,38.23,38.23,66.85,70.62
2026-04-23,gti-com-lnv19.hci.bri.co.id,1,28.96,38.48,69.12,69.12
2026-04-24,gti-com-lnv19.hci.bri.co.id,1,31.34,37.16,68.32,68.32
2026-04-25,gti-com-lnv19.hci.bri.co.id,1,56.33,56.33,62.96,71.6
2026-04-26,gti-com-lnv19.hci.bri.co.id,1,32.34,44.47,57.6,71.44
2026-04-27,gti-com-lnv19.hci.bri.co.id,1,69.01,69.01,67.55,68.15
2026-04-28,gti-com-lnv19.hci.bri.co.id,1,35.0,35.24,73.19,73.19
2026-04-29,gti-com-lnv19.hci.bri.co.id,1,34.86,39.54,67.43,68.05
2026-04-30,gti-com-lnv19.hci.bri.co.id,1,31.2,39.17,67.68,69.15
2026-05-01,gti-com-lnv19.hci.bri.co.id,1,32.78,32.78,64.85,65.64
2026-05-02,gti-com-lnv19.hci.bri.co.id,1,26.81,38.09,61.96,67.52
2026-05-03,gti-com-lnv19.hci.bri.co.id,1,18.91,37.92,59.49,63.21
2026-05-04,gti-com-lnv19.hci.bri.co.id,1,30.36,30.36,62.03,65.48
2026-05-05,gti-com-lnv19.hci.bri.co.id,1,31.54,36.43,71.34,71.34
2026-05-06,gti-com-lnv19.hci.bri.co.id,1,26.27,34.19,69.55,74.93
2026-05-07,gti-com-lnv19.hci.bri.co.id,1,33.57,37.46,67.03,67.03
2026-05-08,gti-com-lnv19.hci.bri.co.id,1,25.7,36.16,67.62,67.62
2026-05-09,gti-com-lnv19.hci.bri.co.id,1,18.66,47.98,57.32,70.68
2026-05-10,gti-com-lnv19.hci.bri.co.id,1,45.68,45.68,58.66,62.33
2026-05-11,gti-com-lnv19.hci.bri.co.id,1,24.98,39.31,73.31,73.31
2026-05-12,gti-com-lnv19.hci.bri.co.id,1,47.72,47.72,70.01,70.01
2026-05-13,gti-com-lnv19.hci.bri.co.id,1,32.31,35.46,65.51,65.51
2026-05-14,gti-com-lnv19.hci.bri.co.id,1,42.2,42.2,95.37,95.37
2026-05-15,gti-com-lnv19.hci.bri.co.id,1,31.12,45.78,70.92,71.91
2026-05-16,gti-com-lnv19.hci.bri.co.id,1,25.75,34.68,60.86,67.68
2026-05-17,gti-com-lnv19.hci.bri.co.id,1,28.46,32.87,57.37,67.71
2026-05-18,gti-com-lnv19.hci.bri.co.id,1,33.78,33.78,69.48,69.48
2026-05-19,gti-com-lnv19.hci.bri.co.id,1,32.24,36.41,67.73,67.73
2026-05-20,gti-com-lnv19.hci.bri.co.id,1,25.68,44.85,67.1,69.08
2026-05-21,gti-com-lnv19.hci.bri.co.id,1,31.33,46.52,66.44,72.44
2026-05-22,gti-com-lnv19.hci.bri.co.id,1,25.09,39.06,65.32,66.6
2026-05-23,gti-com-lnv19.hci.bri.co.id,1,17.67,36.89,57.81,67.22
2026-05-24,gti-com-lnv19.hci.bri.co.id,1,24.67,42.53,61.33,64.95
2026-05-25,gti-com-lnv19.hci.bri.co.id,1,30.46,47.15,72.0,72.0
2026-05-26,gti-com-lnv19.hci.bri.co.id,1,41.08,41.08,72.12,72.12
2026-05-27,gti-com-lnv19.hci.bri.co.id,1,27.95,33.94,71.77,71.77
2026-05-28,gti-com-lnv19.hci.bri.co.id,1,26.0,36.1,64.09,66.21
2026-05-29,gti-com-lnv19.hci.bri.co.id,1,30.03,34.15,74.92,74.92
2026-05-30,gti-com-lnv19.hci.bri.co.id,1,27.18,38.05,58.99,68.34
2026-05-31,gti-com-lnv19.hci.bri.co.id,1,27.38,43.79,59.01,69.17
2026-06-01,gti-com-lnv19.hci.bri.co.id,1,30.44,33.58,73.3,73.3
2026-06-02,gti-com-lnv19.hci.bri.co.id,1,28.32,36.0,73.44,73.44
2026-06-03,gti-com-lnv19.hci.bri.co.id,1,25.97,40.96,67.87,70.78
2026-06-04,gti-com-lnv19.hci.bri.co.id,1,30.35,34.16,66.9,66.9
2026-06-05,gti-com-lnv19.hci.bri.co.id,1,31.3,32.95,72.03,72.03
2026-06-06,gti-com-lnv19.hci.bri.co.id,1,18.25,40.67,63.21,69.94
2026-06-07,gti-com-lnv19.hci.bri.co.id,1,19.88,38.82,61.99,69.96
2026-06-08,gti-com-lnv19.hci.bri.co.id,1,31.99,38.99,62.49,63.72
2026-06-09,gti-com-lnv19.hci.bri.co.id,1,27.46,35.28,66.44,66.97
2026-06-10,gti-com-lnv19.hci.bri.co.id,1,29.86,34.36,65.84,69.21
2026-06-11,gti-com-lnv19.hci.bri.co.id,1,31.82,34.1,65.17,65.17
2026-06-12,gti-com-lnv19.hci.bri.co.id,1,27.84,36.85,71.52,71.52
2026-06-13,gti-com-lnv19.hci.bri.co.id,1,19.29,43.55,64.44,64.44
2026-06-14,gti-com-lnv19.hci.bri.co.id,1,24.07,36.78,57.75,71.82
2026-06-15,gti-com-lnv19.hci.bri.co.id,1,35.44,42.58,67.4,68.32
2026-06-16,gti-com-lnv19.hci.bri.co.id,1,31.71,36.62,67.08,69.39
2026-06-17,gti-com-lnv19.hci.bri.co.id,1,31.47,36.43,73.79,73.79
2026-06-18,gti-com-lnv19.hci.bri.co.id,1,30.36,44.96,70.33,70.33
2026-06-19,gti-com-lnv19.hci.bri.co.id,1,27.2,40.08,64.66,66.12
2026-06-20,gti-com-lnv19.hci.bri.co.id,1,26.59,44.6,63.29,65.87
2026-06-21,gti-com-lnv19.hci.bri.co.id,1,15.25,31.35,59.97,62.33
2026-06-22,gti-com-lnv19.hci.bri.co.id,1,31.6,37.76,69.35,69.35
2026-01-01,gti-com-hp19.hci.bri.co.id,1,33.57,34.85,33.6,36.73
2026-01-02,gti-com-hp19.hci.bri.co.id,1,39.88,41.94,31.7,35.49
2026-01-03,gti-com-hp19.hci.bri.co.id,1,29.36,31.43,25.28,31.32
2026-01-04,gti-com-hp19.hci.bri.co.id,1,26.67,38.07,24.66,31.07
2026-01-05,gti-com-hp19.hci.bri.co.id,1,32.29,32.29,40.86,40.86
2026-01-06,gti-com-hp19.hci.bri.co.id,1,33.56,34.96,41.17,41.17
2026-01-07,gti-com-hp19.hci.bri.co.id,1,37.97,37.97,32.1,33.52
2026-01-08,gti-com-hp19.hci.bri.co.id,1,39.26,39.26,34.05,35.13
2026-01-09,gti-com-hp19.hci.bri.co.id,1,38.76,38.76,33.67,33.67
2026-01-10,gti-com-hp19.hci.bri.co.id,1,48.37,48.37,28.61,35.91
2026-01-11,gti-com-hp19.hci.bri.co.id,1,28.88,36.97,28.92,32.66
2026-01-12,gti-com-hp19.hci.bri.co.id,1,33.98,41.68,30.44,30.44
2026-01-13,gti-com-hp19.hci.bri.co.id,1,40.93,40.93,30.04,30.37
2026-01-14,gti-com-hp19.hci.bri.co.id,1,40.59,40.59,29.93,34.02
2026-01-15,gti-com-hp19.hci.bri.co.id,1,34.25,44.06,30.83,30.83
2026-01-16,gti-com-hp19.hci.bri.co.id,1,37.34,44.19,32.35,32.35
2026-01-17,gti-com-hp19.hci.bri.co.id,1,32.56,32.56,28.65,30.11
2026-01-18,gti-com-hp19.hci.bri.co.id,1,26.0,36.59,30.91,30.91
2026-01-19,gti-com-hp19.hci.bri.co.id,1,34.16,34.16,28.33,28.33
2026-01-20,gti-com-hp19.hci.bri.co.id,1,37.76,38.4,33.11,33.11
2026-01-21,gti-com-hp19.hci.bri.co.id,1,41.76,41.76,43.63,43.63
2026-01-22,gti-com-hp19.hci.bri.co.id,1,30.41,32.12,31.65,31.65
2026-01-23,gti-com-hp19.hci.bri.co.id,1,33.74,33.74,32.34,36.52
2026-01-24,gti-com-hp19.hci.bri.co.id,1,25.92,32.37,29.71,29.71
2026-01-25,gti-com-hp19.hci.bri.co.id,1,57.0,57.0,28.08,28.08
2026-01-26,gti-com-hp19.hci.bri.co.id,1,44.28,44.28,33.21,33.21
2026-01-27,gti-com-hp19.hci.bri.co.id,1,39.87,39.87,33.97,33.97
2026-01-28,gti-com-hp19.hci.bri.co.id,1,43.01,43.01,32.45,39.2
2026-01-29,gti-com-hp19.hci.bri.co.id,1,41.62,41.62,29.7,29.7
2026-01-30,gti-com-hp19.hci.bri.co.id,1,42.28,42.28,28.27,32.0
2026-01-31,gti-com-hp19.hci.bri.co.id,1,28.09,31.06,30.44,31.02
2026-02-01,gti-com-hp19.hci.bri.co.id,1,28.78,40.79,30.58,30.58
2026-02-02,gti-com-hp19.hci.bri.co.id,1,36.37,36.37,33.86,33.86
2026-02-03,gti-com-hp19.hci.bri.co.id,1,28.92,38.88,28.84,28.84
2026-02-04,gti-com-hp19.hci.bri.co.id,1,42.93,42.93,30.62,33.42
2026-02-05,gti-com-hp19.hci.bri.co.id,1,37.59,39.03,31.39,31.39
2026-02-06,gti-com-hp19.hci.bri.co.id,1,38.03,38.03,30.99,30.99
2026-02-07,gti-com-hp19.hci.bri.co.id,1,31.71,32.13,26.42,37.64
2026-02-08,gti-com-hp19.hci.bri.co.id,1,28.93,42.74,29.39,32.95
2026-02-09,gti-com-hp19.hci.bri.co.id,1,37.9,37.9,31.48,31.48
2026-02-10,gti-com-hp19.hci.bri.co.id,1,36.17,36.17,33.53,33.53
2026-02-11,gti-com-hp19.hci.bri.co.id,1,39.09,39.75,30.88,31.47
2026-02-12,gti-com-hp19.hci.bri.co.id,1,36.01,42.17,27.99,30.48
2026-02-13,gti-com-hp19.hci.bri.co.id,1,36.59,40.11,30.1,30.1
2026-02-14,gti-com-hp19.hci.bri.co.id,1,26.0,27.8,28.21,33.63
2026-02-15,gti-com-hp19.hci.bri.co.id,1,28.92,41.37,28.03,34.17
2026-02-16,gti-com-hp19.hci.bri.co.id,1,38.35,40.74,28.42,35.9
2026-02-17,gti-com-hp19.hci.bri.co.id,1,33.61,39.58,43.03,43.03
2026-02-18,gti-com-hp19.hci.bri.co.id,1,33.72,33.72,30.34,30.34
2026-02-19,gti-com-hp19.hci.bri.co.id,1,33.75,33.93,31.69,34.37
2026-02-20,gti-com-hp19.hci.bri.co.id,1,31.71,39.88,32.17,32.17
2026-02-21,gti-com-hp19.hci.bri.co.id,1,22.38,46.49,27.84,27.84
2026-02-22,gti-com-hp19.hci.bri.co.id,1,27.25,38.41,30.41,30.41
2026-02-23,gti-com-hp19.hci.bri.co.id,1,37.28,37.28,32.16,32.16
2026-02-24,gti-com-hp19.hci.bri.co.id,1,35.82,38.37,25.05,27.85
2026-02-25,gti-com-hp19.hci.bri.co.id,1,43.77,43.77,30.62,30.62
2026-02-26,gti-com-hp19.hci.bri.co.id,1,49.47,49.47,30.61,30.61
2026-02-27,gti-com-hp19.hci.bri.co.id,1,42.63,42.63,36.5,36.5
2026-02-28,gti-com-hp19.hci.bri.co.id,1,28.9,37.79,22.93,32.81
2026-03-01,gti-com-hp19.hci.bri.co.id,1,32.27,46.69,27.75,27.75
2026-03-02,gti-com-hp19.hci.bri.co.id,1,32.0,35.57,28.64,28.64
2026-03-03,gti-com-hp19.hci.bri.co.id,1,37.78,37.78,33.76,34.49
2026-03-04,gti-com-hp19.hci.bri.co.id,1,35.43,40.17,29.47,29.47
2026-03-05,gti-com-hp19.hci.bri.co.id,1,33.96,38.24,32.0,32.0
2026-03-06,gti-com-hp19.hci.bri.co.id,1,37.24,37.24,28.84,31.26
2026-03-07,gti-com-hp19.hci.bri.co.id,1,27.57,37.36,29.54,31.02
2026-03-08,gti-com-hp19.hci.bri.co.id,1,30.17,40.36,30.28,30.28
2026-03-09,gti-com-hp19.hci.bri.co.id,1,34.91,34.91,33.54,33.54
2026-03-10,gti-com-hp19.hci.bri.co.id,1,38.94,38.94,28.74,28.74
2026-03-11,gti-com-hp19.hci.bri.co.id,1,33.89,33.89,29.87,31.64
2026-03-12,gti-com-hp19.hci.bri.co.id,1,31.93,31.93,31.42,31.42
2026-03-13,gti-com-hp19.hci.bri.co.id,1,32.79,34.32,29.94,31.73
2026-03-14,gti-com-hp19.hci.bri.co.id,1,31.59,37.69,24.68,24.68
2026-03-15,gti-com-hp19.hci.bri.co.id,1,24.37,41.57,28.09,31.76
2026-03-16,gti-com-hp19.hci.bri.co.id,1,38.14,38.32,27.27,27.75
2026-03-17,gti-com-hp19.hci.bri.co.id,1,38.53,38.53,29.28,29.28
2026-03-18,gti-com-hp19.hci.bri.co.id,1,32.43,32.43,33.47,33.47
2026-03-19,gti-com-hp19.hci.bri.co.id,1,42.11,42.11,33.21,33.21
2026-03-20,gti-com-hp19.hci.bri.co.id,1,40.16,43.94,31.26,31.26
2026-03-21,gti-com-hp19.hci.bri.co.id,1,23.52,37.29,37.98,37.98
2026-03-22,gti-com-hp19.hci.bri.co.id,1,27.96,37.82,31.22,31.94
2026-03-23,gti-com-hp19.hci.bri.co.id,1,33.31,33.31,30.57,34.35
2026-03-24,gti-com-hp19.hci.bri.co.id,1,36.72,43.49,41.97,41.97
2026-03-25,gti-com-hp19.hci.bri.co.id,1,37.39,37.39,29.16,30.64
2026-03-26,gti-com-hp19.hci.bri.co.id,1,36.79,36.79,32.88,32.88
2026-03-27,gti-com-hp19.hci.bri.co.id,1,39.16,39.16,31.5,33.87
2026-03-28,gti-com-hp19.hci.bri.co.id,1,30.65,34.76,25.27,33.45
2026-03-29,gti-com-hp19.hci.bri.co.id,1,36.09,37.8,27.98,29.96
2026-03-30,gti-com-hp19.hci.bri.co.id,1,41.38,41.76,32.44,34.32
2026-03-31,gti-com-hp19.hci.bri.co.id,1,39.66,39.66,35.67,35.67
2026-04-01,gti-com-hp19.hci.bri.co.id,1,38.03,46.59,29.52,29.52
2026-04-02,gti-com-hp19.hci.bri.co.id,1,25.16,29.97,35.2,35.2
2026-04-03,gti-com-hp19.hci.bri.co.id,1,37.74,37.74,30.35,32.92
2026-04-04,gti-com-hp19.hci.bri.co.id,1,27.21,33.61,29.84,30.58
2026-04-05,gti-com-hp19.hci.bri.co.id,1,26.52,39.2,28.73,32.63
2026-04-06,gti-com-hp19.hci.bri.co.id,1,34.65,38.06,28.61,28.95
2026-04-07,gti-com-hp19.hci.bri.co.id,1,30.38,30.38,30.36,30.36
2026-04-08,gti-com-hp19.hci.bri.co.id,1,36.13,36.13,32.28,32.28
2026-04-09,gti-com-hp19.hci.bri.co.id,1,35.01,35.01,27.21,29.5
2026-04-10,gti-com-hp19.hci.bri.co.id,1,44.66,44.66,32.42,32.42
2026-04-11,gti-com-hp19.hci.bri.co.id,1,26.84,39.17,30.06,32.27
2026-04-12,gti-com-hp19.hci.bri.co.id,1,30.19,33.96,28.44,30.09
2026-04-13,gti-com-hp19.hci.bri.co.id,1,37.97,37.97,33.57,33.57
2026-04-14,gti-com-hp19.hci.bri.co.id,1,39.67,39.67,31.76,31.76
2026-04-15,gti-com-hp19.hci.bri.co.id,1,38.89,38.89,29.27,29.27
2026-04-16,gti-com-hp19.hci.bri.co.id,1,36.42,42.27,31.13,31.46
2026-04-17,gti-com-hp19.hci.bri.co.id,1,32.87,33.77,32.1,32.1
2026-04-18,gti-com-hp19.hci.bri.co.id,1,29.71,30.46,28.76,32.18
2026-04-19,gti-com-hp19.hci.bri.co.id,1,28.61,33.84,24.37,28.34
2026-04-20,gti-com-hp19.hci.bri.co.id,1,33.39,33.39,31.34,31.34
2026-04-21,gti-com-hp19.hci.bri.co.id,1,32.37,32.37,33.38,33.38
2026-04-22,gti-com-hp19.hci.bri.co.id,1,32.97,35.63,29.47,31.64
2026-04-23,gti-com-hp19.hci.bri.co.id,1,38.71,40.11,32.26,32.26
2026-04-24,gti-com-hp19.hci.bri.co.id,1,38.44,39.4,30.34,37.99
2026-04-25,gti-com-hp19.hci.bri.co.id,1,32.1,32.1,26.76,31.4
2026-04-26,gti-com-hp19.hci.bri.co.id,1,34.18,34.18,27.22,28.35
2026-04-27,gti-com-hp19.hci.bri.co.id,1,40.67,43.48,32.35,32.35
2026-04-28,gti-com-hp19.hci.bri.co.id,1,34.09,34.09,33.58,33.58
2026-04-29,gti-com-hp19.hci.bri.co.id,1,41.3,45.72,31.32,31.32
2026-04-30,gti-com-hp19.hci.bri.co.id,1,37.43,37.43,32.64,35.54
2026-05-01,gti-com-hp19.hci.bri.co.id,1,35.85,35.85,29.54,29.54
2026-05-02,gti-com-hp19.hci.bri.co.id,1,27.6,34.75,28.31,28.31
2026-05-03,gti-com-hp19.hci.bri.co.id,1,30.74,36.39,27.67,29.88
2026-05-04,gti-com-hp19.hci.bri.co.id,1,34.19,36.75,32.48,33.12
2026-05-05,gti-com-hp19.hci.bri.co.id,1,40.48,40.48,29.13,33.16
2026-05-06,gti-com-hp19.hci.bri.co.id,1,34.04,37.24,30.43,30.43
2026-05-07,gti-com-hp19.hci.bri.co.id,1,42.14,42.89,31.08,31.08
2026-05-08,gti-com-hp19.hci.bri.co.id,1,37.57,37.57,31.41,31.41
2026-05-09,gti-com-hp19.hci.bri.co.id,1,31.08,34.49,31.63,31.63
2026-05-10,gti-com-hp19.hci.bri.co.id,1,24.97,38.07,28.87,31.71
2026-05-11,gti-com-hp19.hci.bri.co.id,1,36.1,36.7,31.87,31.87
2026-05-12,gti-com-hp19.hci.bri.co.id,1,33.13,33.13,29.39,32.48
2026-05-13,gti-com-hp19.hci.bri.co.id,1,37.45,38.53,31.08,31.08
2026-05-14,gti-com-hp19.hci.bri.co.id,1,34.65,39.73,42.31,42.31
2026-05-15,gti-com-hp19.hci.bri.co.id,1,32.66,37.33,30.08,30.08
2026-05-16,gti-com-hp19.hci.bri.co.id,1,23.34,34.72,27.21,35.73
2026-05-17,gti-com-hp19.hci.bri.co.id,1,51.35,51.35,23.96,27.65
2026-05-18,gti-com-hp19.hci.bri.co.id,1,39.11,39.11,38.48,38.48
2026-05-19,gti-com-hp19.hci.bri.co.id,1,36.46,40.84,28.87,30.3
2026-05-20,gti-com-hp19.hci.bri.co.id,1,38.66,42.17,30.47,33.64
2026-05-21,gti-com-hp19.hci.bri.co.id,1,31.6,41.59,33.65,33.65
2026-05-22,gti-com-hp19.hci.bri.co.id,1,35.4,38.01,26.0,30.19
2026-05-23,gti-com-hp19.hci.bri.co.id,1,28.92,38.08,25.55,35.59
2026-05-24,gti-com-hp19.hci.bri.co.id,1,42.82,42.82,27.68,27.98
2026-05-25,gti-com-hp19.hci.bri.co.id,1,40.46,40.46,30.42,32.91
2026-05-26,gti-com-hp19.hci.bri.co.id,1,36.77,38.09,26.76,31.82
2026-05-27,gti-com-hp19.hci.bri.co.id,1,37.42,37.42,32.02,32.2
2026-05-28,gti-com-hp19.hci.bri.co.id,1,36.69,36.69,33.72,33.72
2026-05-29,gti-com-hp19.hci.bri.co.id,1,34.57,36.0,29.73,34.61
2026-05-30,gti-com-hp19.hci.bri.co.id,1,29.08,34.2,27.06,27.06
2026-05-31,gti-com-hp19.hci.bri.co.id,1,29.77,33.55,25.71,25.71
2026-06-01,gti-com-hp19.hci.bri.co.id,1,35.22,35.22,29.45,31.25
2026-06-02,gti-com-hp19.hci.bri.co.id,1,35.29,38.91,30.25,33.15
2026-06-03,gti-com-hp19.hci.bri.co.id,1,33.64,33.64,31.4,31.4
2026-06-04,gti-com-hp19.hci.bri.co.id,1,39.65,39.65,29.64,29.64
2026-06-05,gti-com-hp19.hci.bri.co.id,1,33.22,41.3,28.49,28.49
2026-06-06,gti-com-hp19.hci.bri.co.id,1,29.95,32.03,30.31,30.31
2026-06-07,gti-com-hp19.hci.bri.co.id,1,31.34,39.75,27.4,31.56
2026-06-08,gti-com-hp19.hci.bri.co.id,1,35.46,35.46,31.58,31.58
2026-06-09,gti-com-hp19.hci.bri.co.id,1,36.71,37.37,30.97,30.97
2026-06-10,gti-com-hp19.hci.bri.co.id,1,36.7,37.47,26.62,30.43
2026-06-11,gti-com-hp19.hci.bri.co.id,1,36.31,44.3,32.5,32.89
2026-06-12,gti-com-hp19.hci.bri.co.id,1,41.99,41.99,32.18,32.18
2026-06-13,gti-com-hp19.hci.bri.co.id,1,30.27,36.38,26.95,26.95
2026-06-14,gti-com-hp19.hci.bri.co.id,1,32.52,40.5,30.33,31.97
2026-06-15,gti-com-hp19.hci.bri.co.id,1,36.59,36.59,30.72,31.63
2026-06-16,gti-com-hp19.hci.bri.co.id,1,38.6,38.6,30.73,36.61
2026-06-17,gti-com-hp19.hci.bri.co.id,1,29.1,33.71,28.7,30.26
2026-06-18,gti-com-hp19.hci.bri.co.id,1,42.46,42.46,33.42,33.43
2026-06-19,gti-com-hp19.hci.bri.co.id,1,37.13,39.82,33.05,33.05
2026-06-20,gti-com-hp19.hci.bri.co.id,1,29.82,29.82,31.12,32.9
2026-06-21,gti-com-hp19.hci.bri.co.id,1,28.99,41.78,29.49,34.3
2026-06-22,gti-com-hp19.hci.bri.co.id,1,32.34,38.57,29.63,32.56
2026-01-01,gti-com-hp06.hci.bri.co.id,1,31.87,31.87,40.25,46.29
2026-01-02,gti-com-hp06.hci.bri.co.id,1,38.73,39.03,47.05,56.82
2026-01-03,gti-com-hp06.hci.bri.co.id,1,21.33,37.31,45.74,55.12
2026-01-04,gti-com-hp06.hci.bri.co.id,1,12.43,37.27,54.99,57.91
2026-01-05,gti-com-hp06.hci.bri.co.id,1,22.49,42.8,54.17,56.45
2026-01-06,gti-com-hp06.hci.bri.co.id,1,38.12,38.12,49.32,51.0
2026-01-07,gti-com-hp06.hci.bri.co.id,1,31.09,32.6,51.33,54.96
2026-01-08,gti-com-hp06.hci.bri.co.id,1,33.16,33.16,60.06,60.06
2026-01-09,gti-com-hp06.hci.bri.co.id,1,41.33,41.33,48.16,54.58
2026-01-10,gti-com-hp06.hci.bri.co.id,1,10.89,37.49,47.57,51.91
2026-01-11,gti-com-hp06.hci.bri.co.id,1,36.46,44.68,43.29,54.22
2026-01-12,gti-com-hp06.hci.bri.co.id,1,35.82,35.82,57.25,58.2
2026-01-13,gti-com-hp06.hci.bri.co.id,1,33.04,36.71,54.99,60.68
2026-01-14,gti-com-hp06.hci.bri.co.id,1,24.84,37.99,49.59,50.53
2026-01-15,gti-com-hp06.hci.bri.co.id,1,32.12,32.12,47.22,55.96
2026-01-16,gti-com-hp06.hci.bri.co.id,1,37.34,37.57,47.7,50.8
2026-01-17,gti-com-hp06.hci.bri.co.id,1,24.05,38.88,46.28,55.56
2026-01-18,gti-com-hp06.hci.bri.co.id,1,25.59,32.7,42.83,54.86
2026-01-19,gti-com-hp06.hci.bri.co.id,1,43.82,43.82,58.67,58.67
